target,prediction,flag,roll_id,row_index
62.14,62.14,input,0,763
62.16,62.16,input,0,764
62.16,62.16,input,0,765
62.14,62.14,input,0,766
62.13,62.13,input,0,767
62.14,62.14,input,0,768
62.15,62.15,input,0,769
62.14,62.14,input,0,770
62.13,62.13,input,0,771
62.13,62.13,input,0,772
62.12,62.12,input,0,773
62.11,62.11,input,0,774
62.11,62.11,input,0,775
62.11,62.11,input,0,776
62.11,62.11,input,0,777
62.11,62.11,input,0,778
62.11,62.11,input,0,779
62.11,62.11,input,0,780
62.16,62.16,input,0,781
62.26,62.26,input,0,782
62.36,62.36,input,0,783
62.43,62.43,input,0,784
62.47,62.47,input,0,785
62.56,62.56,input,0,786
62.63,62.63,input,0,787
62.69,62.69,input,0,788
62.78,62.78,input,0,789
62.89,62.89,input,0,790
62.98,62.98,input,0,791
63.06,63.06,input,0,792
63.16,63.16,input,0,793
63.43,63.43,input,0,794
63.71,63.71,input,0,795
63.89,63.89,input,0,796
64.03,64.03,input,0,797
64.2,64.2,input,0,798
64.35,64.35,input,0,799
64.54,64.54,input,0,800
64.85,64.85,input,0,801
65.22,65.22,input,0,802
65.77,65.77,input,0,803
66.39,66.39,input,0,804
66.92,66.92,input,0,805
67.4,67.4,input,0,806
67.77,67.77,input,0,807
68.1,68.1,input,0,808
68.44,68.44,input,0,809
69.02,69.02,input,0,810
69.64,69.64,input,0,811
70.15,70.15,input,0,812
70.83,70.83,input,0,813
71.61,71.61,input,0,814
72.32,72.32,input,0,815
72.78,72.78,input,0,816
73.4,73.4,input,0,817
74.26,74.26,input,0,818
74.71,74.71,input,0,819
74.91,74.91,input,0,820
74.96,74.96,input,0,821
74.94,74.94,input,0,822
74.93,74.93,input,0,823
74.97,74.97,input,0,824
74.94,74.94,input,0,825
74.87,74.87,input,0,826
74.81,74.81,input,0,827
74.77,74.77,input,0,828
74.73,74.73,input,0,829
74.67,74.67,input,0,830
74.61,74.61,input,0,831
74.59,74.59,input,0,832
74.74,74.74,input,0,833
74.81,74.81,input,0,834
74.79,74.79,input,0,835
74.81,74.81,input,0,836
76.59,76.59,input,0,837
78.27,78.27,input,0,838
78.86,78.86,input,0,839
79.07,79.07,input,0,840
79.09,79.09,input,0,841
79.02,79.02,input,0,842
78.92,78.92,input,0,843
78.79,78.79,input,0,844
78.63,78.63,input,0,845
78.51,78.51,input,0,846
78.42,78.42,input,0,847
78.31,78.31,input,0,848
78.32,78.32,input,0,849
78.38,78.38,input,0,850
78.36,78.36,input,0,851
78.33,78.33,input,0,852
78.29,78.29,input,0,853
78.22,78.22,input,0,854
78.15,78.15,input,0,855
78.07,78.07,input,0,856
77.97,77.97,input,0,857
77.88,77.88,input,0,858
77.79,77.79,input,0,859
77.69,77.69,input,0,860
77.58,77.58,input,0,861
77.46,77.46,input,0,862
77.33,77.33,input,0,863
77.2,77.2,input,0,864
77.07,77.07,input,0,865
77.3,77.3,input,0,866
77.65,77.65,input,0,867
77.76,77.76,input,0,868
77.79,77.79,input,0,869
77.77,77.77,input,0,870
77.69,77.69,input,0,871
77.57,77.57,input,0,872
77.44,77.44,input,0,873
77.31,77.31,input,0,874
77.18,77.18,input,0,875
77.03,77.03,input,0,876
76.87,76.87,input,0,877
76.74,76.74,input,0,878
76.8,76.8,input,0,879
76.87,76.87,input,0,880
76.84,76.84,input,0,881
76.75,76.75,input,0,882
76.59,76.59,input,0,883
76.85,76.85,input,0,884
78.63,78.63,input,0,885
79.14,79.14,input,0,886
79.25,79.25,input,0,887
79.21,79.21,input,0,888
79.11,79.11,input,0,889
78.97,78.97,input,0,890
78.8,78.8,input,0,891
78.61,78.61,input,0,892
78.42,78.42,input,0,893
78.2,78.2,input,0,894
77.99,77.99,input,0,895
77.77,77.77,input,0,896
77.54,77.54,input,0,897
77.31,77.31,input,0,898
77.06,77.06,input,0,899
76.92,76.92,input,0,900
76.75,76.75,input,0,901
76.52,76.52,input,0,902
76.27,76.27,input,0,903
76.02,76.02,input,0,904
75.78,75.78,input,0,905
75.52,75.52,input,0,906
75.25,75.25,input,0,907
74.98,74.98,input,0,908
74.7,74.7,input,0,909
74.41,74.41,input,0,910
74.12,74.12,input,0,911
73.83,73.83,input,0,912
73.54,73.54,input,0,913
73.24,73.24,input,0,914
72.97,72.97,input,0,915
72.82,72.82,input,0,916
72.67,72.67,input,0,917
72.51,72.51,input,0,918
72.34,72.34,input,0,919
72.15,72.15,input,0,920
71.96,71.96,input,0,921
71.76,71.76,input,0,922
71.56,71.56,input,0,923
71.36,71.36,input,0,924
71.15,71.15,input,0,925
70.96,70.96,input,0,926
70.77,70.77,input,0,927
70.58,70.58,input,0,928
70.39,70.39,input,0,929
70.19,70.19,input,0,930
69.98,69.98,input,0,931
69.78,69.78,input,0,932
69.57,69.57,input,0,933
69.36,69.36,input,0,934
69.15,69.15,input,0,935
68.94,68.94,input,0,936
68.71,68.71,input,0,937
68.5,68.5,input,0,938
68.3,68.3,input,0,939
68.11,68.11,input,0,940
67.92,67.92,input,0,941
67.72,67.72,input,0,942
67.52,67.52,input,0,943
67.32,67.32,input,0,944
67.11,67.11,input,0,945
66.91,66.91,input,0,946
66.71,66.71,input,0,947
66.5,66.5,input,0,948
66.29,66.29,input,0,949
66.08,66.08,input,0,950
66.19,66.19,input,0,951
66.52,66.52,input,0,952
66.41,66.41,input,0,953
66.26,66.26,input,0,954
66.09,66.09,input,0,955
65.91,65.91,input,0,956
65.71,65.71,input,0,957
65.52,65.52,input,0,958
65.35,65.35,input,0,959
65.21,65.21,input,0,960
65.05,65.05,input,0,961
64.87,64.87,input,0,962
64.69,64.69,input,0,963
64.52,64.52,input,0,964
64.36,64.36,input,0,965
64.2,64.2,input,0,966
64.04,64.04,input,0,967
63.89,63.89,input,0,968
63.71,63.71,input,0,969
63.53,63.53,input,0,970
63.35,63.35,input,0,971
63.17,63.17,input,0,972
62.92,62.92,input,0,973
62.44,62.44,input,0,974
62.06,62.06,input,0,975
62.05,62.05,input,0,976
62.05,62.05,input,0,977
62.05,62.05,input,0,978
62.05,62.05,input,0,979
62.06,62.06,input,0,980
62.05,62.05,input,0,981
62.04,62.04,input,0,982
62.04,62.04,input,0,983
62.05,62.05,input,0,984
62.06,62.06,input,0,985
62.07,62.07,input,0,986
62.06,62.06,input,0,987
62.06,62.06,input,0,988
62.06,62.06,input,0,989
62.06,62.06,input,0,990
62.06,62.06,input,0,991
62.07,62.07,input,0,992
62.06,62.06,input,0,993
62.05,62.05,input,0,994
62.04,62.04,input,0,995
62.06,62.06,input,0,996
62.07,62.07,input,0,997
62.07,62.07,input,0,998
62.07,62.07,input,0,999
62.06,62.06,input,0,1000
62.05,62.05,input,0,1001
62.05,62.05,input,0,1002
62.05,62.05,input,0,1003
62.06,62.06,input,0,1004
62.06,62.06,input,0,1005
62.05,62.05,input,0,1006
62.06,62.06,input,0,1007
62.08,62.08,input,0,1008
62.08,62.08,input,0,1009
62.07,62.07,input,0,1010
62.08,62.08,input,0,1011
62.07,62.07,input,0,1012
62.06,62.06,input,0,1013
62.08,62.08,input,0,1014
62.08,62.08,input,0,1015
62.07,62.07,input,0,1016
62.07,62.07,input,0,1017
62.09,62.09,input,0,1018
62.1,62.1,input,0,1019
62.11,62.11,input,0,1020
62.1,62.1,input,0,1021
62.09,62.09,input,0,1022
62.1,62.1,input,0,1023
62.11,62.11,input,0,1024
62.1,62.1,input,0,1025
62.1,62.1,input,0,1026
62.1,62.1,input,0,1027
62.09,62.09,input,0,1028
62.09,62.09,input,0,1029
62.09,62.09,input,0,1030
62.09,62.09,input,0,1031
62.11,62.11,input,0,1032
62.1,62.1,input,0,1033
62.09,62.09,input,0,1034
62.09,62.09,input,0,1035
62.09,62.09,input,0,1036
62.1,62.1,input,0,1037
62.1,62.1,input,0,1038
62.1,62.1,input,0,1039
62.1,62.1,input,0,1040
62.1,62.1,input,0,1041
62.08,62.08,input,0,1042
63.62,63.62,input,0,1043
66.14,66.14,input,0,1044
67.21,67.21,input,0,1045
67.71,67.71,input,0,1046
67.95,67.95,input,0,1047
68.07,68.07,input,0,1048
68.08,68.08,input,0,1049
67.95,67.95,input,0,1050
67.78,67.78,input,0,1051
67.59,67.59,input,0,1052
67.39,67.39,input,0,1053
67.17,67.17,input,0,1054
66.97,66.97,input,0,1055
67.77,67.77,input,0,1056
68.15,68.15,input,0,1057
68.24,68.24,input,0,1058
68.2,68.2,input,0,1059
68.11,68.11,input,0,1060
67.96,67.96,input,0,1061
67.77,67.77,input,0,1062
67.57,67.57,input,0,1063
67.74,67.74,input,0,1064
68.45,68.45,input,0,1065
68.73,68.73,input,0,1066
69.05,69.05,input,0,1067
69.22,69.22,input,0,1068
69.27,69.27,input,0,1069
69.23,69.23,input,0,1070
69.13,69.13,input,0,1071
68.99,68.99,input,0,1072
68.81,68.81,input,0,1073
68.61,68.61,input,0,1074
68.39,68.39,input,0,1075
68.17,68.17,input,0,1076
67.93,67.93,input,0,1077
67.67,67.67,input,0,1078
67.39,67.39,input,0,1079
67.12,67.12,input,0,1080
66.83,66.83,input,0,1081
66.52,66.52,input,0,1082
66.2,66.2,input,0,1083
65.89,65.89,input,0,1084
65.57,65.57,input,0,1085
65.22,65.22,input,0,1086
64.86,64.86,input,0,1087
64.5,64.5,input,0,1088
64.11,64.11,input,0,1089
63.75,63.75,input,0,1090
63.43,63.43,input,0,1091
63.11,63.11,input,0,1092
62.77,62.77,input,0,1093
62.41,62.41,input,0,1094
61.06,61.06,input,0,1095
62.05,62.05,input,0,1096
61.35,61.35,input,0,1097
58.95,58.95,input,0,1098
59.65,59.65,input,0,1099
60.1,60.1,input,0,1100
60.91,60.91,input,0,1101
61.1,61.1,input,0,1102
64.49,64.49,input,0,1103
59.29,59.29,input,0,1104
64.64,64.64,input,0,1105
67.09,67.09,input,0,1106
64.14,64.14,input,0,1107
63.45,63.45,input,0,1108
62.86,62.86,input,0,1109
61.35,61.35,input,0,1110
62.33,62.33,input,0,1111
61.48,61.48,input,0,1112
61.29,61.29,input,0,1113
62.28,62.28,input,0,1114
61.53,61.53,input,0,1115
62.08,62.08,input,0,1116
62.56,62.56,input,0,1117
62.78,62.78,input,0,1118
62.32,62.32,input,0,1119
62.19,62.19,input,0,1120
62.79,62.79,input,0,1121
62.45,62.45,input,0,1122
62.41,62.41,input,0,1123
61.45,61.45,input,0,1124
61.32,61.32,input,0,1125
61.41,61.41,input,0,1126
62.63,62.63,input,0,1127
62.67,62.67,input,0,1128
62.26,62.26,input,0,1129
61.76,61.76,input,0,1130
62.3,62.3,input,0,1131
62.36,62.36,input,0,1132
61.95,61.95,input,0,1133
61.83,61.83,input,0,1134
61.72,61.72,input,0,1135
61.66,61.66,input,0,1136
61.99,61.99,input,0,1137
62.93,62.93,input,0,1138
62.85,62.85,input,0,1139
62.56,62.56,input,0,1140
62.49,62.49,input,0,1141
62.37,62.37,input,0,1142
62.51,62.51,input,0,1143
61.98,61.98,input,0,1144
62.3,62.3,input,0,1145
62.43,62.43,input,0,1146
62.21,62.21,input,0,1147
62.16,62.16,input,0,1148
62.16,62.16,input,0,1149
62.15,62.15,input,0,1150
62.14,62.14,input,0,1151
62.14,62.14,input,0,1152
62.14,62.14,input,0,1153
62.14,62.14,input,0,1154
62.14,62.14,input,0,1155
62.14,62.14,input,0,1156
62.14,62.14,input,0,1157
62.14,62.14,input,0,1158
62.14,62.14,input,0,1159
62.13,62.13,input,0,1160
62.13,62.13,input,0,1161
62.13,62.13,input,0,1162
62.13,62.13,input,0,1163
62.13,62.13,input,0,1164
62.13,62.13,input,0,1165
62.13,62.13,input,0,1166
62.13,62.13,input,0,1167
62.13,62.13,input,0,1168
62.13,62.13,input,0,1169
62.13,62.13,input,0,1170
62.19,62.19,input,0,1171
62.53,62.53,input,0,1172
62.83,62.83,input,0,1173
63.06,63.06,input,0,1174
63.25,63.25,input,0,1175
63.42,63.42,input,0,1176
63.65,63.65,input,0,1177
64.01,64.01,input,0,1178
64.55,64.55,input,0,1179
66.7,66.7,input,0,1180
68.59,68.59,input,0,1181
69.41,69.41,input,0,1182
70.07,70.07,input,0,1183
70.64,70.64,input,0,1184
71.15,71.15,input,0,1185
71.51,71.51,input,0,1186
71.8,71.8,input,0,1187
72.13,72.13,input,0,1188
72.53,72.53,input,0,1189
73.06,73.06,input,0,1190
73.53,73.53,input,0,1191
73.85,73.85,input,0,1192
74.13,74.13,input,0,1193
74.47,74.47,input,0,1194
74.9,74.9,input,0,1195
75.43,75.43,input,0,1196
75.93,75.93,input,0,1197
76.26,76.26,input,0,1198
76.48,76.48,input,0,1199
76.64,76.64,input,0,1200
76.77,76.77,input,0,1201
76.88,76.88,input,0,1202
77.0,77.0,input,0,1203
77.09,77.09,input,0,1204
77.16,77.16,input,0,1205
77.23,77.23,input,0,1206
77.3,77.3,input,0,1207
77.36,77.36,input,0,1208
77.39,77.39,input,0,1209
77.42,77.42,input,0,1210
77.44,77.44,input,0,1211
77.46,77.46,input,0,1212
77.47,77.47,input,0,1213
77.48,77.48,input,0,1214
77.49,77.49,input,0,1215
77.49,77.49,input,0,1216
77.4,77.4,input,0,1217
77.27,77.27,input,0,1218
77.14,77.14,input,0,1219
77.0,77.0,input,0,1220
76.85,76.85,input,0,1221
76.77,76.77,input,0,1222
76.65,76.65,input,0,1223
76.5,76.5,input,0,1224
76.34,76.34,input,0,1225
76.18,76.18,input,0,1226
76.02,76.02,input,0,1227
75.91,75.91,input,0,1228
75.8,75.8,input,0,1229
75.66,75.66,input,0,1230
75.51,75.51,input,0,1231
75.36,75.36,input,0,1232
75.2,75.2,input,0,1233
75.04,75.04,input,0,1234
74.88,74.88,input,0,1235
74.71,74.71,input,0,1236
74.55,74.55,input,0,1237
74.38,74.38,input,0,1238
74.23,74.23,input,0,1239
74.08,74.08,input,0,1240
74.0,74.0,input,0,1241
74.51,74.51,input,0,1242
74.73,74.73,input,0,1243
74.82,74.82,input,0,1244
74.85,74.85,input,0,1245
75.18,75.18,input,0,1246
75.54,75.54,input,0,1247
75.71,75.71,input,0,1248
75.78,75.78,input,0,1249
75.79,75.34188842773438,prediction,1,1250
75.76,75.26309967041016,prediction,1,1251
75.72,75.49475860595703,prediction,1,1252
75.66,75.73887634277344,prediction,1,1253
75.58,75.59888458251953,prediction,1,1254
75.5,75.63243103027344,prediction,1,1255
75.43,75.22522735595703,prediction,1,1256
75.37,75.46009063720703,prediction,1,1257
75.28,75.62186431884766,prediction,1,1258
75.18,75.23050689697266,prediction,1,1259
75.07,75.35824584960938,prediction,2,1260
75.0,75.29029083251953,prediction,2,1261
74.97,75.51405334472656,prediction,2,1262
74.89,75.75041961669922,prediction,2,1263
74.8,75.61835479736328,prediction,2,1264
74.74,75.64689636230469,prediction,2,1265
74.66,75.24967956542969,prediction,2,1266
74.57,75.47782135009766,prediction,2,1267
74.47,75.63936614990234,prediction,2,1268
74.69,75.25569152832031,prediction,2,1269
75.84,75.3626937866211,prediction,3,1270
76.31,75.29227447509766,prediction,3,1271
76.51,75.51842498779297,prediction,3,1272
76.64,75.75445556640625,prediction,3,1273
77.31,75.62151336669922,prediction,3,1274
78.35,75.65122985839844,prediction,3,1275
78.98,75.25424194335938,prediction,3,1276
79.3,75.48127746582031,prediction,3,1277
79.49,75.64269256591797,prediction,3,1278
79.59,75.2589111328125,prediction,3,1279
79.64,75.38020324707031,prediction,4,1280
79.65,75.32222747802734,prediction,4,1281
79.63,75.53855895996094,prediction,4,1282
79.59,75.76509857177734,prediction,4,1283
79.55,75.64151763916016,prediction,4,1284
79.49,75.66435241699219,prediction,4,1285
79.43,75.2828369140625,prediction,4,1286
79.36,75.49961853027344,prediction,4,1287
79.29,75.66167449951172,prediction,4,1288
79.22,75.28868103027344,prediction,4,1289
79.14,75.37210083007812,prediction,5,1290
79.05,75.30236053466797,prediction,5,1291
79.02,75.52708435058594,prediction,5,1292
79.17,75.76044464111328,prediction,5,1293
79.16,75.6296615600586,prediction,5,1294
79.36,75.65919494628906,prediction,5,1295
80.01,75.2657241821289,prediction,5,1296
80.28,75.49037170410156,prediction,5,1297
80.45,75.6509017944336,prediction,5,1298
80.56,75.27083587646484,prediction,5,1299
80.61,75.37355041503906,prediction,6,1300
80.61,75.30384826660156,prediction,6,1301
80.59,75.52787780761719,prediction,6,1302
80.55,75.76239776611328,prediction,6,1303
80.5,75.63053131103516,prediction,6,1304
80.43,75.65994262695312,prediction,6,1305
80.36,75.26731872558594,prediction,6,1306
80.3,75.49140167236328,prediction,6,1307
80.56,75.65174865722656,prediction,6,1308
80.71,75.27236938476562,prediction,6,1309
80.75,75.38713073730469,prediction,7,1310
80.76,75.33329772949219,prediction,7,1311
80.74,75.54476928710938,prediction,7,1312
80.71,75.76820373535156,prediction,7,1313
80.67,75.6481704711914,prediction,7,1314
81.43,75.6692123413086,prediction,7,1315
82.08,75.29612731933594,prediction,7,1316
82.42,75.5081787109375,prediction,7,1317
83.07,75.66831970214844,prediction,7,1318
83.66,75.30032348632812,prediction,7,1319
83.91,75.38086700439453,prediction,8,1320
84.03,75.31060028076172,prediction,8,1321
85.03,75.53378295898438,prediction,8,1322
85.73,75.76573944091797,prediction,8,1323
85.56,75.63655090332031,prediction,8,1324
85.49,75.66645812988281,prediction,8,1325
85.45,75.27909851074219,prediction,8,1326
85.43,75.49909210205078,prediction,8,1327
85.41,75.65843200683594,prediction,8,1328
85.4,75.28089141845703,prediction,8,1329
85.38,75.38394927978516,prediction,9,1330
85.36,75.31531524658203,prediction,9,1331
85.32,75.53819274902344,prediction,9,1332
85.29,75.7667465209961,prediction,9,1333
85.26,75.63866424560547,prediction,9,1334
85.21,75.66786193847656,prediction,9,1335
85.16,75.28173828125,prediction,9,1336
85.17,75.50145721435547,prediction,9,1337
85.4,75.66033172607422,prediction,9,1338
85.45,75.28614807128906,prediction,9,1339
85.43,75.38462829589844,prediction,10,1340
85.42,75.31694793701172,prediction,10,1341
85.41,75.53971099853516,prediction,10,1342
85.4,75.76830291748047,prediction,10,1343
85.39,75.64005279541016,prediction,10,1344
85.38,75.66898345947266,prediction,10,1345
85.37,75.28343200683594,prediction,10,1346
85.36,75.50247192382812,prediction,10,1347
85.35,75.66092681884766,prediction,10,1348
85.33,75.28750610351562,prediction,10,1349
85.32,75.38597106933594,prediction,11,1350
85.3,75.31792449951172,prediction,11,1351
85.28,75.54043579101562,prediction,11,1352
85.25,75.76837921142578,prediction,11,1353
85.23,75.6403579711914,prediction,11,1354
85.21,75.66921997070312,prediction,11,1355
85.21,75.28504943847656,prediction,11,1356
85.31,75.50349426269531,prediction,11,1357
85.36,75.66194915771484,prediction,11,1358
85.35,75.28884887695312,prediction,11,1359
85.44,75.38471984863281,prediction,12,1360
85.6,75.31713104248047,prediction,12,1361
85.56,75.53952026367188,prediction,12,1362
85.49,75.76834869384766,prediction,12,1363
85.45,75.64005279541016,prediction,12,1364
85.43,75.66873931884766,prediction,12,1365
85.41,75.28340148925781,prediction,12,1366
85.4,75.50273132324219,prediction,12,1367
85.39,75.66143035888672,prediction,12,1368
85.39,75.28789520263672,prediction,12,1369
85.38,75.38658142089844,prediction,13,1370
85.42,75.32079315185547,prediction,13,1371
85.46,75.54281616210938,prediction,13,1372
85.43,75.77032470703125,prediction,13,1373
85.41,75.64252471923828,prediction,13,1374
85.4,75.67019653320312,prediction,13,1375
85.39,75.28596496582031,prediction,13,1376
85.41,75.50314331054688,prediction,13,1377
85.49,75.66297149658203,prediction,13,1378
85.47,75.29145812988281,prediction,13,1379
85.45,75.388427734375,prediction,14,1380
85.43,75.32454681396484,prediction,14,1381
85.42,75.5447998046875,prediction,14,1382
85.41,75.77177429199219,prediction,14,1383
85.41,75.6446304321289,prediction,14,1384
85.4,75.6715087890625,prediction,14,1385
85.39,75.29055786132812,prediction,14,1386
85.38,75.50565338134766,prediction,14,1387
85.38,75.66548156738281,prediction,14,1388
85.37,75.29515075683594,prediction,14,1389
85.37,75.37364196777344,prediction,15,1390
85.36,75.2951431274414,prediction,15,1391
85.36,75.52362823486328,prediction,15,1392
85.35,75.76367950439453,prediction,15,1393
85.33,75.62633514404297,prediction,15,1394
85.32,75.65965270996094,prediction,15,1395
85.32,75.26473999023438,prediction,15,1396
85.3,75.4904556274414,prediction,15,1397
85.29,75.65019989013672,prediction,15,1398
